,水温,Ph,溶解氧(mg/L),浊度(NTU),电导率(uS/cm)
438,0.089285714,0.112621359,0.689655172,0.022087245,0.678912564
439,0.089285714,0.114563107,0.662329213,0.023467697,0.67817781
440,0.102678571,0.108737864,0.546519193,0.015461071,0.675238795
441,0.09375,0.110679612,0.594664932,0.017669796,0.677443057
442,0.09375,0.112621359,0.6258946,0.018221977,0.679647318
443,0.09375,0.112621359,0.65647365,0.017393705,0.678912564
444,0.102678571,0.110679612,0.54066363,0.01490889,0.673769287
445,0.09375,0.110679612,0.638906962,0.020982882,0.679647318
446,0.09375,0.108737864,0.67013663,0.020430701,0.677443057
447,0.09375,0.110679612,0.664931685,0.022915516,0.675973549
448,0.102678571,0.110679612,0.539362394,0.015184981,0.67229978
449,0.09375,0.110679612,0.605725439,0.016289343,0.674504041
450,0.09375,0.110679612,0.617436565,0.015737162,0.674504041
451,0.09375,0.112621359,0.638256344,0.016289343,0.675238795
452,0.102678571,0.110679612,0.609629148,0.016565433,0.671565026
453,0.098214286,0.110679612,0.60897853,0.016565433,0.671565026
454,0.098214286,0.112621359,0.637605725,0.016289343,0.673769287
455,0.098214286,0.112621359,0.618737801,0.016013252,0.671565026
456,0.107142857,0.108737864,0.534808068,0.015737162,0.670095518
457,0.098214286,0.108737864,0.611581002,0.017117615,0.67229978
458,0.098214286,0.110679612,0.619388419,0.016289343,0.670830272
459,0.098214286,0.112621359,0.635003253,0.017393705,0.670830272
460,0.102678571,0.108737864,0.535458686,0.016013252,0.667156503
461,0.098214286,0.110679612,0.589459987,0.016565433,0.67229978
462,0.098214286,0.112621359,0.620689655,0.015737162,0.66862601
463,0.102678571,0.110679612,0.618737801,0.016289343,0.667156503
464,0.107142857,0.110679612,0.536759922,0.015737162,0.663482733
465,0.098214286,0.108737864,0.605074821,0.017117615,0.667891256
466,0.102678571,0.110679612,0.61223162,0.015737162,0.667156503
467,0.098214286,0.110679612,0.635653871,0.017393705,0.665686995
468,0.102678571,0.110679612,0.533506831,0.016013252,0.661278472
469,0.098214286,0.110679612,0.590761223,0.016841524,0.664952241
470,0.102678571,0.112621359,0.636955107,0.017117615,0.662013226
471,0.102678571,0.110679612,0.632400781,0.016289343,0.661278472
472,0.107142857,0.108737864,0.532856213,0.015184981,0.659808964
473,0.098214286,0.108737864,0.592062459,0.01490889,0.662013226
474,0.102678571,0.110679612,0.629798308,0.017117615,0.660543718
475,0.102678571,0.112621359,0.608327912,0.015184981,0.65907421
476,0.107142857,0.110679612,0.517241379,0.0146328,0.658339456
477,0.102678571,0.108737864,0.60897853,0.016841524,0.657604702
478,0.107142857,0.112621359,0.617436565,0.016289343,0.656869949
479,0.107142857,0.112621359,0.628497072,0.017117615,0.656135195
480,0.107142857,0.110679612,0.531554977,0.015184981,0.653196179
481,0.098214286,0.110679612,0.594664932,0.017393705,0.654665687
482,0.107142857,0.112621359,0.610279766,0.016289343,0.653930933
483,0.107142857,0.112621359,0.612882238,0.016565433,0.653196179
484,0.107142857,0.110679612,0.512687053,0.01490889,0.653930933
485,0.098214286,0.110679612,0.594664932,0.016289343,0.651726672
486,0.102678571,0.112621359,0.613532856,0.016289343,0.651726672
487,0.098214286,0.112621359,0.6258946,0.016289343,0.650257164
488,0.102678571,0.108737864,0.528952505,0.015461071,0.648787656
489,0.098214286,0.110679612,0.59531555,0.016289343,0.650257164
490,0.102678571,0.112621359,0.620689655,0.016289343,0.647318148
491,0.098214286,0.112621359,0.636955107,0.016841524,0.648787656
492,0.102678571,0.108737864,0.512036435,0.01490889,0.648052902
493,0.09375,0.110679612,0.59531555,0.016565433,0.64952241
494,0.098214286,0.112621359,0.621340273,0.016013252,0.647318148
495,0.098214286,0.112621359,0.633051399,0.015737162,0.645848641
496,0.102678571,0.110679612,0.517891997,0.01490889,0.643644379
497,0.09375,0.110679612,0.616785947,0.016565433,0.648052902
498,0.102678571,0.112621359,0.611581002,0.016289343,0.645113887
499,0.102678571,0.112621359,0.635003253,0.017393705,0.645848641
500,0.107142857,0.108737864,0.513988289,0.013804528,0.642174871
501,0.098214286,0.110679612,0.592062459,0.016289343,0.644379133
502,0.102678571,0.112621359,0.616785947,0.015461071,0.641440118
503,0.102678571,0.112621359,0.610930384,0.015737162,0.63997061
504,0.107142857,0.110679612,0.515940143,0.01490889,0.638501102
505,0.098214286,0.110679612,0.597267404,0.015737162,0.641440118
506,0.102678571,0.112621359,0.620689655,0.015737162,0.638501102
507,0.098214286,0.112621359,0.638256344,0.017945886,0.637031594
508,0.102678571,0.110679612,0.517241379,0.015184981,0.636296841
509,0.09375,0.110679612,0.606376057,0.016013252,0.638501102
510,0.098214286,0.112621359,0.618087183,0.016013252,0.638501102
511,0.098214286,0.112621359,0.625243982,0.016013252,0.638501102
512,0.102678571,0.108737864,0.530904359,0.01490889,0.633357825
513,0.09375,0.106796117,0.618087183,0.017669796,0.635562087
514,0.098214286,0.110679612,0.644111906,0.018221977,0.634827333
515,0.098214286,0.112621359,0.627195836,0.017945886,0.634827333
516,0.102678571,0.108737864,0.528301887,0.016289343,0.631888317
517,0.09375,0.110679612,0.601171113,0.016289343,0.636296841
518,0.09375,0.114563107,0.617436565,0.015737162,0.634827333
519,0.098214286,0.114563107,0.624593364,0.016289343,0.631153564
520,0.098214286,0.110679612,0.527000651,0.014356709,0.627479794
521,0.089285714,0.110679612,0.599869876,0.016289343,0.632623071
522,0.098214286,0.112621359,0.620039037,0.015737162,0.629684056
523,0.098214286,0.112621359,0.620039037,0.015461071,0.628214548
524,0.102678571,0.110679612,0.528952505,0.01490889,0.625275533
525,0.09375,0.112621359,0.591411841,0.016565433,0.628949302
526,0.098214286,0.112621359,0.621990891,0.016565433,0.628214548
527,0.071428571,0.166990291,0.785946649,0.02954169,0.445260838
528,0.040178571,0.180582524,0.796356539,0.020706792,0.435709037
529,0.03125,0.182524272,0.826935589,0.022363335,0.437178545
530,0.049107143,0.178640777,0.81977879,0.021258973,0.445260838
531,0.049107143,0.172815534,0.806766428,0.023191607,0.454812638
532,0.044642857,0.166990291,0.768379961,0.020154611,0.461425422
533,0.035714286,0.166990291,0.785296031,0.020706792,0.468038207
534,0.049107143,0.165048544,0.785296031,0.020430701,0.466568699
535,0.053571429,0.163106796,0.777488614,0.021811154,0.470242469
536,0.044642857,0.163106796,0.736499675,0.017669796,0.470977223
537,0.040178571,0.159223301,0.791151594,0.022087245,0.473181484
538,0.044642857,0.180582524,0.815224463,0.022915516,0.451873622
539,0.035714286,0.184466019,0.827586207,0.023467697,0.450404115
540,0.026785714,0.184466019,0.808067664,0.020706792,0.45334313
541,0.017857143,0.178640777,0.841899805,0.023191607,0.45334313
542,0.03125,0.184466019,0.828236825,0.023743788,0.452608376
543,0.03125,0.182524272,0.819128172,0.022087245,0.454077884
544,0.026785714,0.180582524,0.805465192,0.01987852,0.45334313
545,0.022321429,0.178640777,0.831489915,0.023467697,0.454077884
546,0.040178571,0.180582524,0.807417046,0.022915516,0.454812638
547,0.040178571,0.178640777,0.8093689,0.021535064,0.456282145
548,0.03125,0.178640777,0.791802212,0.019326339,0.455547392
549,0.026785714,0.174757282,0.805465192,0.020706792,0.458486407
550,0.044642857,0.176699029,0.793103448,0.020706792,0.457016899
551,0.044642857,0.176699029,0.806766428,0.021258973,0.456282145
552,0.035714286,0.172815534,0.785296031,0.017669796,0.457016899
553,0.026785714,0.186407767,0.822381262,0.021258973,0.442321822
554,0.044642857,0.194174757,0.828236825,0.021811154,0.438648053
555,0.040178571,0.196116505,0.828887443,0.022363335,0.440852314
556,0.026785714,0.188349515,0.830839297,0.028989509,0.447465099
557,0.022321429,0.188349515,0.85035784,0.025124241,0.436443791
558,0.035714286,0.194174757,0.825634353,0.023191607,0.439382807
559,0.035714286,0.194174757,0.839297332,0.022915516,0.440117561
560,0.022321429,0.188349515,0.811320755,0.018221977,0.443056576
561,0.017857143,0.186407767,0.841249187,0.02457206,0.445995591
562,0.03125,0.186407767,0.825634353,0.023467697,0.441587068
563,0.03125,0.188349515,0.841249187,0.02484815,0.442321822
564,0.017857143,0.188349515,0.808718282,0.018221977,0.442321822
565,0.008928571,0.184466019,0.83669486,0.022363335,0.44379133
566,0.026785714,0.186407767,0.834092388,0.020706792,0.443056576
567,0.026785714,0.182524272,0.847755368,0.023191607,0.448934607
568,0.017857143,0.180582524,0.800260247,0.018221977,0.446730345
569,0.013392857,0.184466019,0.849056604,0.022639426,0.44379133
570,0.026785714,0.188349515,0.843201041,0.021811154,0.44379133
571,0.03125,0.186407767,0.832140534,0.022087245,0.442321822
572,0.017857143,0.184466019,0.790500976,0.018774158,0.444526084
573,0.022321429,0.180582524,0.821730644,0.020430701,0.445260838
574,0.040178571,0.182524272,0.826935589,0.021811154,0.44379133
575,0.035714286,0.182524272,0.826935589,0.021811154,0.443056576
576,0.022321429,0.180582524,0.801561483,0.018774158,0.445995591
577,0.013392857,0.176699029,0.82303188,0.020154611,0.445995591
578,0.026785714,0.178640777,0.830839297,0.020154611,0.446730345
579,0.026785714,0.178640777,0.832140534,0.020154611,0.445260838
580,0.017857143,0.176699029,0.797657775,0.017393705,0.445995591
581,0.013392857,0.190291262,0.859466493,0.022639426,0.447465099
582,0.026785714,0.201941748,0.830188679,0.020706792,0.444526084
583,0.026785714,0.2,0.849056604,0.021811154,0.443056576
584,0.017857143,0.196116505,0.825634353,0.017669796,0.445995591
585,0.013392857,0.194174757,0.835393624,0.021258973,0.448199853
586,0.026785714,0.194174757,0.832140534,0.020706792,0.447465099
587,0.026785714,0.190291262,0.82303188,0.01960243,0.446730345
588,0.017857143,0.188349515,0.814573845,0.017393705,0.446730345
589,0.013392857,0.184466019,0.822381262,0.019326339,0.448199853
590,0.022321429,0.186407767,0.817826936,0.01960243,0.446730345
591,0.022321429,0.184466019,0.83669486,0.01987852,0.448199853
592,0.017857143,0.182524272,0.791151594,0.016289343,0.448199853
593,0.013392857,0.180582524,0.816525699,0.017669796,0.448934607
594,0.026785714,0.180582524,0.834743006,0.018498067,0.448199853
595,0.026785714,0.180582524,0.825634353,0.018774158,0.447465099
596,0.022321429,0.178640777,0.785296031,0.016565433,0.446730345
597,0.017857143,0.176699029,0.816525699,0.017669796,0.449669361
598,0.03125,0.178640777,0.821730644,0.017945886,0.448934607
599,0.03125,0.178640777,0.801561483,0.016013252,0.446730345
600,0.022321429,0.174757282,0.779440468,0.0146328,0.447465099
601,0.017857143,0.172815534,0.824333116,0.017945886,0.448199853
602,0.03125,0.174757282,0.821080026,0.017669796,0.448199853
603,0.03125,0.172815534,0.817176318,0.017669796,0.447465099
604,0.022321429,0.172815534,0.787247885,0.01490889,0.448934607
605,0.013392857,0.168932039,0.811971373,0.017117615,0.449669361
606,0.026785714,0.172815534,0.817826936,0.017669796,0.449669361
607,0.026785714,0.170873786,0.803513338,0.017117615,0.448934607
608,0.022321429,0.168932039,0.769030579,0.015184981,0.447465099
609,0.013392857,0.166990291,0.808718282,0.017393705,0.451138868
610,0.022321429,0.168932039,0.805465192,0.015737162,0.449669361
611,0.022321429,0.168932039,0.806766428,0.016289343,0.448934607
612,0.017857143,0.166990291,0.767078725,0.01490889,0.448199853
613,0.013392857,0.165048544,0.799609629,0.015737162,0.449669361
614,0.017857143,0.166990291,0.805465192,0.015737162,0.448934607
615,0.017857143,0.166990291,0.808718282,0.015461071,0.450404115
616,0.017857143,0.163106796,0.774235524,0.014356709,0.446730345
617,0.013392857,0.163106796,0.794404684,0.015737162,0.450404115
618,0.03125,0.165048544,0.789850358,0.015737162,0.448934607
619,0.035714286,0.165048544,0.800260247,0.016565433,0.448199853
620,0.03125,0.165048544,0.753415745,0.01490889,0.448199853
621,0.026785714,0.163106796,0.800260247,0.017393705,0.448934607
622,0.044642857,0.161165049,0.776187378,0.015184981,0.447465099
623,0.049107143,0.165048544,0.776837996,0.015184981,0.445260838
624,0.03125,0.165048544,0.765126871,0.015184981,0.449669361
625,0.026785714,0.159223301,0.781392323,0.015737162,0.448934607
626,0.040178571,0.163106796,0.797657775,0.016841524,0.448934607
627,0.040178571,0.161165049,0.800910865,0.016289343,0.448934607
628,0.026785714,0.161165049,0.7482108,0.013528437,0.448934607
629,0.022321429,0.159223301,0.786597267,0.015184981,0.450404115
630,0.035714286,0.161165049,0.784645413,0.015737162,0.447465099
631,0.03125,0.161165049,0.785296031,0.015461071,0.447465099
632,0.026785714,0.159223301,0.760572544,0.014356709,0.448199853
633,0.017857143,0.157281553,0.800910865,0.016013252,0.451138868
634,0.03125,0.159223301,0.800260247,0.016289343,0.450404115
635,0.03125,0.159223301,0.799609629,0.015737162,0.450404115
636,0.026785714,0.159223301,0.741704619,0.0146328,0.449669361
637,0.017857143,0.155339806,0.789850358,0.015461071,0.451873622
638,0.026785714,0.157281553,0.788549122,0.015737162,0.451138868
639,0.026785714,0.157281553,0.804163956,0.017393705,0.450404115
640,0.026785714,0.157281553,0.750162655,0.0146328,0.449669361
641,0.022321429,0.155339806,0.776837996,0.01490889,0.450404115
642,0.040178571,0.153398058,0.788549122,0.016565433,0.449669361
643,0.040178571,0.155339806,0.776187378,0.015184981,0.449669361
644,0.035714286,0.157281553,0.732595966,0.014080618,0.449669361
645,0.035714286,0.153398058,0.800260247,0.015184981,0.449669361
646,0.040178571,0.155339806,0.798308393,0.01490889,0.446730345
647,0.040178571,0.155339806,0.810019519,0.015461071,0.448199853
648,0.027529758,0.150485422,0.847430054,0.022547395,0.434239538
649,0.017857143,0.147572816,0.854261548,0.025952512,0.427626745
650,0.026785714,0.153398058,0.774235524,0.015461071,0.451138868
651,0.03125,0.153398058,0.732595966,0.0146328,0.449669361
652,0.026785714,0.153398058,0.750162655,0.014356709,0.450404115
653,0.040178571,0.155339806,0.748861418,0.014356709,0.450404115
654,0.040178571,0.155339806,0.757970072,0.01490889,0.449669361
655,0.03125,0.153398058,0.730644112,0.0146328,0.449669361
656,0.022321429,0.151456311,0.770982433,0.014356709,0.451138868
657,0.03125,0.151456311,0.753415745,0.014356709,0.451873622
658,0.026785714,0.153398058,0.786597267,0.01490889,0.452608376
659,0.026785714,0.151456311,0.727391021,0.014356709,0.450404115
660,0.017857143,0.149514563,0.748861418,0.0146328,0.454077884
661,0.022321429,0.151456311,0.776187378,0.015184981,0.45334313
662,0.022321429,0.153398058,0.781392323,0.01490889,0.45334313
663,0.026785714,0.149514563,0.712426805,0.014356709,0.451873622
664,0.022321429,0.149514563,0.741054001,0.014356709,0.45334313
665,0.03125,0.151456311,0.756018217,0.0146328,0.451138868
666,0.035714286,0.151456311,0.786597267,0.016013252,0.451138868
667,0.035714286,0.149514563,0.709173715,0.013804528,0.451138868
668,0.035714286,0.149514563,0.742355237,0.0146328,0.451873622
669,0.044642857,0.151456311,0.763825634,0.016289343,0.451138868
670,0.049107143,0.151456311,0.73129473,0.0146328,0.450404115
671,0.0625,0.137864078,0.773584906,0.012147985,0.451261332
672,0.03125,0.149514563,0.750813273,0.013804528,0.451873622
673,0.035714286,0.149514563,0.769030579,0.015737162,0.450404115
674,0.040178571,0.151456311,0.765777489,0.015184981,0.451138868
675,0.035714286,0.149514563,0.716330514,0.0146328,0.451138868
676,0.026785714,0.147572816,0.761223162,0.015461071,0.451138868
677,0.03125,0.151456311,0.764476252,0.0146328,0.451873622
678,0.03125,0.149514563,0.740403383,0.014356709,0.452608376
679,0.03125,0.147572816,0.709173715,0.0146328,0.451873622
680,0.022321429,0.147572816,0.735849057,0.014356709,0.452608376
681,0.022321429,0.147572816,0.77553676,0.0146328,0.454077884
682,0.017857143,0.149514563,0.77553676,0.0146328,0.454812638
683,0.03125,0.147572816,0.692908263,0.013528437,0.451873622
684,0.017857143,0.145631068,0.7482108,0.01490889,0.454812638
685,0.013392857,0.147572816,0.781392323,0.015184981,0.457751653
686,0.013392857,0.147572816,0.770982433,0.015184981,0.457016899
687,0.026785714,0.145631068,0.697462589,0.013252347,0.45334313
688,0.026785714,0.14368932,0.756018217,0.015184981,0.454077884
689,0.026785714,0.145631068,0.752765127,0.014356709,0.454077884
690,0.03125,0.147572816,0.753415745,0.013528437,0.45334313
691,0.040178571,0.145631068,0.694860117,0.0146328,0.452608376
692,0.040178571,0.14368932,0.746258946,0.015184981,0.451873622
693,0.049107143,0.145631068,0.751463891,0.015737162,0.451873622
694,0.053571429,0.147572816,0.748861418,0.016841524,0.450404115
695,0.044642857,0.147572816,0.698113208,0.015461071,0.451873622
696,0.040178571,0.145631068,0.74495771,0.015461071,0.45334313
697,0.049107143,0.147572816,0.754066363,0.016013252,0.452608376
698,0.049107143,0.149514563,0.753415745,0.015461071,0.45334313
699,0.040178571,0.147572816,0.702016916,0.013528437,0.451873622
700,0.035714286,0.145631068,0.752765127,0.0146328,0.454077884
701,0.040178571,0.145631068,0.776837996,0.015461071,0.45334313
702,0.040178571,0.149514563,0.780091087,0.015461071,0.452608376
703,0.040178571,0.147572816,0.696811971,0.013804528,0.451873622
704,0.03125,0.14368932,0.759271308,0.014356709,0.454077884
705,0.035714286,0.145631068,0.779440468,0.015737162,0.454812638
706,0.035714286,0.145631068,0.77553676,0.015737162,0.454077884
707,0.040178571,0.145631068,0.690956409,0.014356709,0.454077884
708,0.03125,0.141747573,0.742355237,0.015737162,0.454077884
709,0.035714286,0.145631068,0.767078725,0.015184981,0.45334313
710,0.035714286,0.145631068,0.744307092,0.015184981,0.454812638
711,0.044642857,0.14368932,0.680546519,0.01490889,0.452608376
712,0.040178571,0.14368932,0.71437866,0.014356709,0.45334313
713,0.049107143,0.145631068,0.735198439,0.01490889,0.452608376
714,0.053571429,0.145631068,0.755367599,0.016289343,0.452608376
715,0.049107143,0.145631068,0.666883539,0.012976256,0.451873622
716,0.053571429,0.14368932,0.720234223,0.015461071,0.451873622
717,0.066964286,0.145631068,0.719583604,0.015737162,0.449669361
