date,water_temp,ph,O2,turbidity,conductivity
2022-01-18 05:00:00,10.8,7.38,10.35,15.7,330.1
2022-01-18 06:00:00,10.8,7.37,10.35,15.8,330.0
2022-01-18 07:00:00,10.8,7.3,10.31,15.7,329.7
2022-01-18 08:00:00,10.8,7.3,10.26,14.5,329.7
2022-01-18 09:00:00,10.8,7.34,10.29,15.3,329.8
2022-01-18 10:00:00,10.8,7.31,10.29,15.6,329.8
2022-01-18 11:00:00,10.8,7.31,10.3,15.5,329.8
2022-01-18 12:00:00,10.8,7.31,10.24,14.2,330.0
2022-01-18 13:00:00,10.9,7.31,10.27,15.2,329.6
2022-01-18 14:00:00,10.9,7.3,10.3,16.3,328.5
2022-01-18 15:00:00,10.9,7.31,10.26,15.3,329.1
2022-01-18 16:00:00,11.0,7.32,10.22,14.5,327.2
2022-01-18 17:00:00,11.0,7.32,10.26,15.2,327.4
2022-01-18 18:00:00,11.0,7.34,10.36,15.1,329.5
2022-01-18 19:00:00,11.0,7.32,10.31,15.5,329.3
2022-01-18 20:00:00,11.0,7.32,10.25,14.9,329.0
2022-01-18 21:00:00,11.0,7.33,10.3,16.0,328.5
2022-01-18 22:00:00,11.0,7.33,10.26,18.0,327.3
2022-01-18 23:00:00,11.0,7.34,10.28,16.8,328.4
2022-01-19 00:00:00,11.0,7.32,10.26,15.4,326.5
2022-01-19 01:00:00,11.0,7.34,10.31,16.2,326.5
2022-01-19 02:00:00,11.0,7.36,10.33,17.0,328.4
2022-01-19 03:00:00,11.0,7.35,10.3,15.6,326.9
2022-01-19 04:00:00,11.0,7.33,10.22,14.6,325.8
2022-01-19 05:00:00,11.0,7.33,10.24,14.8,323.2
2022-01-19 06:00:00,11.1,7.32,10.21,14.7,321.3
2022-01-19 07:00:00,11.0,7.33,10.21,14.9,323.7
2022-01-19 08:00:00,11.0,7.33,10.17,14.2,323.3
2022-01-19 09:00:00,11.1,7.32,10.2,14.4,318.7
2022-01-19 10:00:00,11.1,7.33,10.19,14.4,317.4
2022-01-19 11:00:00,11.2,7.33,10.18,14.1,318.8
2022-01-19 12:00:00,11.1,7.33,10.18,13.9,319.0
2022-01-19 13:00:00,11.2,7.34,10.26,14.4,319.4
2022-01-19 14:00:00,11.2,7.34,10.26,14.5,319.9
2022-01-19 15:00:00,11.2,7.34,10.27,14.7,319.9
2022-01-19 16:00:00,11.2,7.33,10.2,14.2,317.8
2022-01-19 17:00:00,11.3,7.32,10.17,16.1,312.5
2022-01-19 18:00:00,11.2,7.33,10.27,18.3,319.0
2022-01-19 19:00:00,11.3,7.33,10.26,18.3,318.0
2022-01-19 20:00:00,11.3,7.33,10.25,17.2,321.5
2022-01-19 21:00:00,11.3,7.34,10.29,15.9,319.6
2022-01-19 22:00:00,11.3,7.31,10.26,16.1,317.5
2022-01-19 23:00:00,11.3,7.33,10.31,16.6,318.3
2022-01-20 00:00:00,11.3,7.33,10.27,15.8,318.7
2022-01-20 01:00:00,11.3,7.33,10.33,16.5,319.8
2022-01-20 02:00:00,11.3,7.33,10.29,15.8,317.8
2022-01-20 03:00:00,11.3,7.31,10.22,15.3,314.7
2022-01-20 04:00:00,11.4,7.31,10.14,13.6,312.0
2022-01-20 05:00:00,11.4,7.3,10.16,13.9,308.3
2022-01-20 06:00:00,11.4,7.3,10.17,13.9,308.9
2022-01-20 07:00:00,11.2,7.33,10.32,15.5,320.1
2022-01-20 08:00:00,11.2,7.35,10.18,14.7,321.1
2022-01-20 09:00:00,11.3,7.31,10.18,13.7,311.1
2022-01-20 10:00:00,11.4,7.32,10.14,13.8,306.7
2022-01-20 11:00:00,11.4,7.3,10.12,13.6,305.1
2022-01-20 12:00:00,11.3,7.31,10.14,14.1,310.5
2022-01-20 13:00:00,11.3,7.33,10.24,16.4,312.2
2022-01-20 14:00:00,11.4,7.32,10.12,12.9,308.6
2022-01-20 15:00:00,11.4,7.315,10.145,13.4,306.2
2022-01-20 16:00:00,11.4,7.31,10.17,13.9,303.8
2022-01-20 17:00:00,11.5,7.32,10.21,17.6,301.6
2022-01-20 18:00:00,11.2,7.36,10.43,19.8,320.3
2022-01-20 19:00:00,11.2,7.36,10.39,18.0,318.8
2022-01-20 20:00:00,11.2,7.36,10.38,16.5,318.3
2022-01-20 21:00:00,11.3,7.31,10.32,16.0,310.3
2022-01-20 22:00:00,11.4,7.3,10.26,15.2,306.5
2022-01-20 23:00:00,11.3,7.31,10.27,15.5,308.8
2022-01-21 00:00:00,11.3,7.32,10.315,16.25,309.65
2022-01-21 01:00:00,11.3,7.33,10.36,17.0,310.5
2022-01-21 02:00:00,11.4,7.33,10.33,15.3,306.8
2022-01-21 03:00:00,11.4,7.31,10.23,14.5,301.2
2022-01-21 04:00:00,11.5,7.32,10.14,13.2,299.0
2022-01-21 05:00:00,11.5,7.3,10.17,13.7,298.8
2022-01-21 06:00:00,11.4,7.31,10.19,15.0,300.2
2022-01-21 07:00:00,11.2,7.34,10.4,15.2,311.9
2022-01-21 08:00:00,11.2,7.34,10.28,14.5,311.0
2022-01-21 09:00:00,11.4,7.29,10.2,13.8,298.9
2022-01-21 10:00:00,11.5,7.32,10.15,13.7,295.6
2022-01-21 11:00:00,11.5,7.3,10.14,13.3,296.2
2022-01-21 12:00:00,11.4,7.35,10.3,14.9,302.6
2022-01-21 13:00:00,11.3,7.35,10.39,14.8,305.6
2022-01-21 14:00:00,11.3,7.34,10.23,14.4,304.0
2022-01-21 15:00:00,11.5,7.31,10.24,13.5,296.2
2022-01-21 16:00:00,11.6,7.29,10.11,12.9,292.2
2022-01-21 17:00:00,11.6,7.29,10.13,14.0,291.5
2022-01-21 18:00:00,11.3,7.38,10.55,21.8,309.9
2022-01-21 19:00:00,11.2,7.38,10.55,18.1,312.4
2022-01-21 20:00:00,11.2,7.37,10.53,16.8,312.9
2022-01-21 21:00:00,11.3,7.36,10.48,16.2,307.3
2022-01-21 22:00:00,11.4,7.32,10.32,15.4,299.7
2022-01-21 23:00:00,11.4,7.33,10.31,15.1,301.3
2022-01-22 00:00:00,11.3,7.35,10.4,17.8,304.4
2022-01-22 01:00:00,11.3,7.35,10.45,15.9,305.8
2022-01-22 02:00:00,11.4,7.33,10.33,14.8,300.2
2022-01-22 03:00:00,11.5,7.31,10.22,15.1,293.6
2022-01-22 04:00:00,11.6,7.3,10.14,14.6,291.4
2022-01-22 05:00:00,11.6,7.29,10.16,14.2,290.2
2022-01-22 06:00:00,11.6,7.29,10.12,13.6,288.3
2022-01-22 07:00:00,11.4,7.35,10.32,15.3,300.5
2022-01-22 08:00:00,11.4,7.33,10.32,14.4,302.8
2022-01-22 09:00:00,11.5,7.31,10.28,14.5,295.5
2022-01-22 10:00:00,11.6,7.32,10.2,13.3,289.0
2022-01-22 11:00:00,11.6,7.3,10.16,13.5,289.3
2022-01-22 12:00:00,11.6,7.31,10.23,13.8,293.2
2022-01-22 13:00:00,11.4,7.34,10.39,14.6,297.1
2022-01-22 14:00:00,11.4,7.35,10.41,14.8,296.8
2022-01-22 15:00:00,11.5,7.34,10.34,14.2,293.4
2022-01-22 16:00:00,11.6,7.32,10.26,13.8,288.4
2022-01-22 17:00:00,11.7,7.32,10.19,13.7,285.6
2022-01-22 18:00:00,11.6,7.33,10.3,25.3,286.9
2022-01-22 19:00:00,11.2,7.4,10.56,26.4,301.8
2022-01-22 20:00:00,11.2,7.36,10.3,19.3,308.1
2022-01-22 21:00:00,11.3,7.37,10.38,18.8,303.3
2022-01-22 22:00:00,11.5,7.36,10.31,16.8,291.8
2022-01-22 23:00:00,11.5,7.36,10.27,19.2,291.4
2022-01-23 00:00:00,11.5,7.35,10.32,15.4,293.5
2022-01-23 01:00:00,11.4,7.38,10.41,16.4,296.4
2022-01-23 02:00:00,11.5,7.36,10.36,16.0,293.1
2022-01-23 03:00:00,11.6,7.34,10.25,14.8,288.0
2022-01-23 04:00:00,11.7,7.32,10.12,13.4,284.5
2022-01-23 05:00:00,11.7,7.33,10.12,13.7,283.5
2022-01-23 06:00:00,11.8,7.33,10.11,13.8,283.3
2022-01-23 07:00:00,11.7,7.35,10.22,17.0,285.1
2022-01-23 08:00:00,11.4,7.37,10.34,14.8,290.6
2022-01-23 09:00:00,11.5,7.37,10.31,15.4,291.6
2022-01-23 10:00:00,11.6,7.35,10.26,14.7,287.2
2022-01-23 11:00:00,11.7,7.34,10.2,13.7,283.3
2022-01-23 12:00:00,11.6,7.32,10.18,13.7,286.9
2022-01-23 13:00:00,11.6,7.36,10.33,14.6,286.5
2022-01-23 14:00:00,11.5,7.36,10.42,14.9,285.4
2022-01-23 15:00:00,11.6,7.36,10.34,14.6,283.6
2022-01-23 16:00:00,11.7,7.34,10.23,13.4,280.9
2022-01-23 17:00:00,11.7,7.34,10.23,14.2,279.8
2022-01-23 18:00:00,11.8,7.34,10.2,13.8,279.1
2022-01-23 19:00:00,11.5,7.39,10.47,21.5,283.8
2022-01-23 20:00:00,11.4,7.36,10.27,18.5,293.0
2022-01-23 21:00:00,11.4,7.34,10.21,18.7,293.1
2022-01-23 22:00:00,11.5,7.36,10.32,17.2,285.7
2022-01-23 23:00:00,11.6,7.34,10.25,15.7,281.4
2022-01-24 00:00:00,11.6,7.35,10.3,14.8,283.4
2022-01-24 01:00:00,11.5,7.39,10.42,16.2,284.8
2022-01-24 02:00:00,11.4,7.38,10.44,16.3,284.8
2022-01-24 03:00:00,11.5,7.38,10.4,15.8,283.9
2022-01-24 04:00:00,11.6,7.36,10.27,14.2,280.0
2022-01-24 05:00:00,11.7,7.32,10.23,13.9,278.3
2022-01-24 06:00:00,11.7,7.33,10.22,14.0,277.4
2022-01-24 07:00:00,11.7,7.32,10.23,13.9,276.2
2022-01-24 08:00:00,11.6,7.34,10.34,13.4,273.7
2022-01-24 09:00:00,11.5,7.35,10.43,14.5,276.9
2022-01-24 10:00:00,11.5,7.33,10.36,14.4,275.3
2022-01-24 11:00:00,11.8,7.31,10.21,13.6,272.3
2022-01-24 12:00:00,11.7,7.32,10.16,13.2,273.9
2022-01-24 13:00:00,11.7,7.34,10.3,13.6,272.8
2022-01-24 14:00:00,11.6,7.37,10.42,14.3,270.4
2022-01-24 15:00:00,11.5,7.37,10.46,14.0,270.3
2022-01-24 16:00:00,11.6,7.35,10.38,13.8,269.3
2022-01-24 17:00:00,11.6,7.37,10.39,15.6,269.2
2022-01-24 18:00:00,11.6,7.34,10.34,13.4,268.5
2022-01-24 19:00:00,11.7,7.35,10.32,12.5,268.3
2022-01-24 20:00:00,11.6,7.34,10.3,12.4,266.8
2022-01-24 21:00:00,11.5,7.38,10.4,13.0,267.4
2022-01-24 22:00:00,11.4,7.38,10.44,13.5,267.2
2022-01-24 23:00:00,11.6,7.36,10.32,12.7,266.3
2022-01-25 00:00:00,11.6,7.35,10.28,11.9,267.1
2022-01-25 01:00:00,11.6,7.37,10.34,12.3,264.2
2022-01-25 02:00:00,11.6,7.36,10.33,12.5,263.8
2022-01-25 03:00:00,11.6,7.36,10.28,13.1,264.9
2022-01-25 04:00:00,11.7,7.34,10.17,11.9,265.3
2022-01-25 05:00:00,11.8,7.32,10.17,11.9,265.3
2022-01-25 06:00:00,11.8,7.33,10.14,12.2,265.5
2022-01-25 07:00:00,11.8,7.34,10.18,12.1,265.8
2022-01-25 08:00:00,11.7,7.33,10.14,11.7,264.3
2022-01-25 09:00:00,11.8,7.32,10.15,11.9,263.0
2022-01-25 10:00:00,11.6,7.34,10.2,12.3,264.5
2022-01-25 11:00:00,11.7,7.3,10.07,11.8,263.9
2022-01-25 12:00:00,11.8,7.32,10.12,12.0,262.5
2022-01-25 13:00:00,11.7,7.34,10.18,12.6,262.8
2022-01-25 14:00:00,11.6,7.34,10.22,13.8,263.5
2022-01-25 15:00:00,11.6,7.33,10.21,13.2,264.3
2022-01-25 16:00:00,11.8,7.31,10.1,12.5,262.4
2022-01-25 17:00:00,11.8,7.31,10.15,12.8,261.6
2022-01-25 18:00:00,11.9,7.3,10.12,13.1,260.5
2022-01-25 19:00:00,11.8,7.31,10.16,12.6,258.6
2022-01-25 20:00:00,11.6,7.31,10.18,11.8,255.8
2022-01-25 21:00:00,11.7,7.3,10.2,13.1,256.8
2022-01-25 22:00:00,11.4,7.31,10.25,13.0,256.5
2022-01-25 23:00:00,11.6,7.3,10.17,12.3,256.7
2022-01-26 00:00:00,11.8,7.29,10.08,11.9,257.5
2022-01-26 01:00:00,11.9,7.29,10.09,12.0,257.0
2022-01-26 02:00:00,11.9,7.29,10.1,12.3,256.8
2022-01-26 03:00:00,11.9,7.29,10.09,12.8,256.3
2022-01-26 04:00:00,11.7,7.3,10.08,12.3,260.0
2022-01-26 05:00:00,11.8,7.32,10.09,12.2,258.3
2022-01-26 06:00:00,11.8,7.3,10.08,12.8,256.3
2022-01-26 07:00:00,11.8,7.31,10.01,12.4,255.8
2022-01-26 08:00:00,11.9,7.29,10.02,11.8,255.2
2022-01-26 09:00:00,11.9,7.3,10.07,12.0,254.6
2022-01-26 10:00:00,11.9,7.3,10.08,12.6,253.5
2022-01-26 11:00:00,11.6,7.3,10.1,12.4,260.3
2022-01-26 12:00:00,11.8,7.31,10.05,11.7,253.9
2022-01-26 13:00:00,11.9,7.3,10.06,12.3,252.7
2022-01-26 14:00:00,11.9,7.29,10.07,12.0,252.5
2022-01-26 15:00:00,11.9,7.3,10.05,12.1,253.0
2022-01-26 16:00:00,11.9,7.28,10.0,11.6,252.5
2022-01-26 17:00:00,11.8,7.29,10.04,11.9,255.2
2022-01-26 18:00:00,11.8,7.29,10.05,11.8,257.3
2022-01-26 19:00:00,11.9,7.29,10.03,12.1,253.0
2022-01-26 20:00:00,11.7,7.27,10.01,11.6,258.6
2022-01-26 21:00:00,11.7,7.27,10.07,11.9,258.7
2022-01-26 22:00:00,11.7,7.27,10.07,11.8,256.4
2022-01-26 23:00:00,11.8,7.27,10.05,12.0,253.6
2022-01-27 00:00:00,11.7,7.27,10.01,11.6,256.8
2022-01-27 01:00:00,11.8,7.28,10.04,12.1,251.5
2022-01-27 02:00:00,12.0,7.27,10.02,11.4,247.1
2022-01-27 03:00:00,12.0,7.28,9.99,11.7,247.4
2022-01-27 04:00:00,12.0,7.27,9.98,11.4,246.7
2022-01-27 05:00:00,11.9,7.28,9.98,11.8,250.7
2022-01-27 06:00:00,11.8,7.28,9.98,11.6,257.3
2022-01-27 07:00:00,11.8,7.28,9.98,11.7,256.7
2022-01-27 08:00:00,11.9,7.28,9.93,11.4,255.3
2022-01-27 09:00:00,11.9,7.28,9.97,11.8,251.6
2022-01-27 10:00:00,11.8,7.27,9.98,11.5,252.9
2022-01-27 11:00:00,11.9,7.27,9.98,11.2,252.2
2022-01-27 12:00:00,11.8,7.27,9.93,11.3,257.0
2022-01-27 13:00:00,11.6,7.26,9.96,12.0,260.8
2022-01-27 14:00:00,11.7,7.27,9.96,11.8,254.1
2022-01-27 15:00:00,11.9,7.27,9.96,11.6,248.4
2022-01-27 16:00:00,12.0,7.27,9.93,11.1,245.6
2022-01-27 17:00:00,11.9,7.28,9.94,11.3,248.8
2022-01-27 18:00:00,11.9,7.27,9.94,11.5,245.8
2022-01-27 19:00:00,11.9,7.26,9.97,11.3,246.0
2022-01-27 20:00:00,11.75,7.26,9.95,11.5,251.8
2022-01-27 21:00:00,11.6,7.26,9.93,11.7,257.6
2022-01-27 22:00:00,11.7,7.25,9.93,12.0,256.2
2022-01-27 23:00:00,11.7,7.25,9.93,11.6,253.6
2022-01-28 00:00:00,11.7,7.26,9.9,11.5,252.9
2022-01-28 01:00:00,11.6,7.25,9.92,11.5,254.3
2022-01-28 02:00:00,11.7,7.26,9.92,11.6,248.8
2022-01-28 03:00:00,11.8,7.26,9.94,11.6,245.0
2022-01-28 04:00:00,11.8,7.25,9.88,10.9,247.4
2022-01-28 05:00:00,11.9,7.26,9.92,11.1,244.3
2022-01-28 06:00:00,11.8,7.26,9.9,11.5,246.9
2022-01-28 07:00:00,11.8,7.24,9.9,11.3,250.8
2022-01-28 08:00:00,11.7,7.24,9.87,11.4,250.5
2022-01-28 09:00:00,11.7,7.26,9.92,11.5,248.2
2022-01-28 10:00:00,11.7,7.25,9.93,11.7,247.4
2022-01-28 11:00:00,11.8,7.25,9.95,11.2,245.2
2022-01-28 12:00:00,11.6,7.25,9.94,11.2,246.7
2022-01-28 13:00:00,11.6,7.26,9.98,11.6,248.5
2022-01-28 14:00:00,11.6,7.25,9.99,11.7,248.6
2022-01-28 15:00:00,11.7,7.26,9.94,11.7,244.8
2022-01-28 16:00:00,11.8,7.26,9.86,10.8,243.0
2022-01-28 17:00:00,11.8,7.26,9.89,11.0,241.5
2022-01-28 18:00:00,11.8,7.27,9.88,11.3,241.9
2022-01-28 19:00:00,11.9,7.26,9.88,11.1,240.9
2022-01-28 20:00:00,11.5,7.25,9.93,11.2,251.5
2022-01-28 21:00:00,11.4,7.25,9.98,12.0,254.8
2022-01-28 22:00:00,11.4,7.24,9.97,12.5,255.1
2022-01-28 23:00:00,11.4,7.24,9.95,12.9,254.8
2022-01-29 00:00:00,11.3,7.23,9.92,12.0,256.1
2022-01-29 01:00:00,11.3,7.24,9.98,12.6,252.6
2022-01-29 02:00:00,11.4,7.24,9.96,12.3,249.2
2022-01-29 03:00:00,11.5,7.24,9.94,11.3,246.2
2022-01-29 04:00:00,11.5,7.23,9.84,11.8,248.8
2022-01-29 05:00:00,11.5,7.24,9.91,11.7,246.8
2022-01-29 06:00:00,11.5,7.24,9.94,11.8,243.9
2022-01-29 07:00:00,11.5,7.25,9.97,11.5,242.6
2022-01-29 08:00:00,11.4,7.24,9.95,11.2,241.8
2022-01-29 09:00:00,11.5,7.25,9.96,11.5,240.6
2022-01-29 10:00:00,11.5,7.24,9.98,12.1,240.3
2022-01-29 11:00:00,11.5,7.24,9.99,11.2,239.8
2022-01-29 12:00:00,11.5,7.25,9.95,11.3,240.4
2022-01-29 13:00:00,11.4,7.25,9.99,11.8,240.5
2022-01-29 14:00:00,11.4,7.25,10.02,12.0,242.2
2022-01-29 15:00:00,11.3,7.24,10.02,12.0,243.8
2022-01-29 16:00:00,11.2,7.23,9.98,11.9,244.8
2022-01-29 17:00:00,11.3,7.23,10.0,12.6,245.2
2022-01-29 18:00:00,11.2,7.23,10.01,13.0,247.2
2022-01-29 19:00:00,11.1,7.21,9.99,13.0,249.4
2022-01-29 20:00:00,11.0,7.21,9.94,13.1,254.3
2022-01-29 21:00:00,11.0,7.22,9.98,13.4,254.1
2022-01-29 22:00:00,11.0,7.21,9.99,13.4,252.3
2022-01-29 23:00:00,11.0,7.21,10.03,12.9,249.3
2022-01-30 00:00:00,11.0,7.21,10.04,12.9,246.4
2022-01-30 01:00:00,10.9,7.22,10.09,13.5,245.2
2022-01-30 02:00:00,10.9,7.23,10.11,13.6,244.5
2022-01-30 03:00:00,11.0,7.22,10.09,13.1,242.7
2022-01-30 04:00:00,11.1,7.22,10.01,11.9,240.8
2022-01-30 05:00:00,11.1,7.22,10.05,12.9,239.7
2022-01-30 06:00:00,11.1,7.24,10.09,12.2,239.0
2022-01-30 07:00:00,11.2,7.24,10.05,12.3,238.1
2022-01-30 08:00:00,11.2,7.24,10.02,12.3,236.8
2022-01-30 09:00:00,11.2,7.23,10.03,12.3,235.8
2022-01-30 10:00:00,11.3,7.23,10.04,11.9,235.0
2022-01-30 11:00:00,11.3,7.23,10.04,12.5,234.0
2022-01-30 12:00:00,11.3,7.22,10.03,11.4,233.5
2022-01-30 13:00:00,11.3,7.23,10.07,12.2,234.1
2022-01-30 14:00:00,11.2,7.22,10.08,12.0,235.3
2022-01-30 15:00:00,11.0,7.23,10.12,12.6,240.7
2022-01-30 16:00:00,10.7,7.22,10.19,12.5,245.4
2022-01-30 17:00:00,10.9,7.22,10.14,12.4,241.4
2022-01-30 18:00:00,11.1,7.21,10.07,12.0,238.7
2022-01-30 19:00:00,11.0,7.21,10.13,13.2,244.1
2022-01-30 20:00:00,10.9,7.2,10.12,13.5,248.6
2022-01-30 21:00:00,10.8,7.21,10.14,13.8,252.7
2022-01-30 22:00:00,10.7,7.21,10.15,14.4,253.9
2022-01-30 23:00:00,10.7,7.2,10.14,14.4,255.4
2022-01-31 00:00:00,10.7,7.2,10.13,13.1,253.6
2022-01-31 01:00:00,10.7,7.22,10.19,14.0,253.2
2022-01-31 02:00:00,10.7,7.22,10.23,13.7,252.8
2022-01-31 03:00:00,10.8,7.22,10.18,13.4,250.3
2022-01-31 04:00:00,10.9,7.22,10.12,12.1,245.5
2022-01-31 05:00:00,11.0,7.22,10.12,12.4,239.9
2022-01-31 06:00:00,11.1,7.22,10.09,12.8,238.8
2022-01-31 07:00:00,11.1,7.22,10.09,12.7,236.8
2022-01-31 08:00:00,11.1,7.21,10.06,11.8,236.2
2022-01-31 09:00:00,11.2,7.21,10.09,12.0,234.4
2022-01-31 10:00:00,11.2,7.21,10.1,12.1,233.4
2022-01-31 11:00:00,11.2,7.21,10.1,11.9,233.9
2022-01-31 12:00:00,11.3,7.2,10.07,11.5,232.5
2022-01-31 13:00:00,11.3,7.22,10.1,11.7,233.2
2022-01-31 14:00:00,11.2,7.21,10.11,12.2,235.3
2022-01-31 15:00:00,11.3,7.22,10.08,12.0,234.8
2022-01-31 16:00:00,10.7,7.23,10.22,12.5,262.8
2022-01-31 17:00:00,11.0,7.24,10.21,12.2,253.9
2022-01-31 18:00:00,11.0,7.25,10.15,12.2,256.6
2022-01-31 19:00:00,11.2,7.23,10.04,11.5,239.3
2022-01-31 20:00:00,11.3,7.22,9.99,11.1,237.7
2022-01-31 21:00:00,11.1,7.24,10.08,12.4,252.4
2022-01-31 22:00:00,10.9,7.24,10.21,13.3,259.4
2022-01-31 23:00:00,10.8,7.24,10.23,13.0,260.3
2022-02-01 00:00:00,11.0,7.23,10.11,12.1,252.9
2022-02-01 01:00:00,10.9,7.23,10.12,11.8,253.0
2022-02-01 02:00:00,11.0,7.22,10.08,13.1,246.9
2022-02-01 03:00:00,11.1,7.22,10.04,11.6,242.1
2022-02-01 04:00:00,11.2,7.22,9.98,11.7,240.2
2022-02-01 05:00:00,10.7,7.22,10.12,12.8,263.7
2022-02-01 06:00:00,11.0,7.21,10.06,11.4,245.6
2022-02-01 07:00:00,11.2,7.2,10.02,11.5,240.2
2022-02-01 08:00:00,11.3,7.2,9.98,10.7,234.5
2022-02-01 09:00:00,11.2,7.21,10.02,11.1,237.4
2022-02-01 10:00:00,11.2,7.21,10.0,11.3,237.1
2022-02-01 11:00:00,11.0,7.19,10.06,11.9,249.7
2022-02-01 12:00:00,11.0,7.19,10.04,11.3,248.0
2022-02-01 13:00:00,11.2,7.2,10.04,11.2,237.9
2022-02-01 14:00:00,11.3,7.2,10.02,10.9,236.1
2022-02-01 15:00:00,11.3,7.21,10.0,10.8,233.5
2022-02-01 16:00:00,10.3,7.2,10.29,17.0,284.3
2022-02-01 17:00:00,10.4,7.19,10.2,16.6,282.4
2022-02-01 18:00:00,10.4,7.2,10.15,15.2,280.4
2022-02-01 19:00:00,10.7,7.2,10.09,13.6,261.6
2022-02-01 20:00:00,10.8,7.19,10.02,13.5,262.7
2022-02-01 21:00:00,10.7,7.2,10.09,14.2,266.3
2022-02-01 22:00:00,10.4,7.2,10.18,15.4,275.5
2022-02-01 23:00:00,10.4,7.2,10.21,15.1,276.2
2022-02-02 00:00:00,10.4,7.19,10.21,13.9,276.3
2022-02-02 01:00:00,10.4,7.21,10.26,14.0,274.4
2022-02-02 02:00:00,10.4,7.21,10.3,14.9,275.5
2022-02-02 03:00:00,10.6,7.21,10.24,13.7,268.8
2022-02-02 04:00:00,10.8,7.2,10.12,13.1,259.5
2022-02-02 05:00:00,10.8,7.21,10.12,13.4,260.5
2022-02-02 06:00:00,10.6,7.2,10.17,14.1,265.7
2022-02-02 07:00:00,10.7,7.2,10.18,13.7,263.9
2022-02-02 08:00:00,10.8,7.19,9.99,11.5,258.9
2022-02-02 09:00:00,10.8,7.2,10.1,12.5,257.5
2022-02-02 10:00:00,10.9,7.19,10.09,12.4,254.9
2022-02-02 11:00:00,10.8,7.19,10.12,12.4,259.5
2022-02-02 12:00:00,10.7,7.18,10.14,9.3,263.3
2022-02-02 13:00:00,10.9,7.18,10.12,9.3,253.9
2022-02-02 14:00:00,11.0,7.19,10.08,9.6,250.7
2022-02-02 15:00:00,11.0,7.19,10.08,9.1,249.0
2022-02-02 16:00:00,11.0,7.19,10.07,11.2,251.2
2022-02-02 17:00:00,10.2,7.21,10.31,13.9,280.3
2022-02-02 18:00:00,10.2,7.21,10.36,12.4,280.7
2022-02-02 19:00:00,10.1,7.21,10.26,11.5,289.0
2022-02-02 20:00:00,10.5,7.2,10.15,10.2,266.6
2022-02-02 21:00:00,10.5,7.2,10.16,10.3,270.1
2022-02-02 22:00:00,10.3,7.21,10.23,10.7,274.3
2022-02-02 23:00:00,10.2,7.21,10.3,11.5,278.5
2022-02-03 00:00:00,10.3,7.21,10.31,10.7,277.8
2022-02-03 01:00:00,10.2,7.22,10.39,11.4,277.8
2022-02-03 02:00:00,10.2,7.23,10.45,11.0,279.8
2022-02-03 03:00:00,10.3,7.22,10.43,10.4,275.3
2022-02-03 04:00:00,10.31,7.213,10.368,10.6,273.28
2022-02-03 05:00:00,10.29,7.207,10.297,11.05,272.57
2022-02-03 06:00:00,10.3,7.2,10.25,11.2,272.0
2022-02-03 07:00:00,10.4,7.19,10.26,10.5,270.4
2022-02-03 08:00:00,10.4,7.19,10.22,9.9,270.4
2022-02-03 09:00:00,10.5,7.19,10.2,9.8,265.8
2022-02-03 10:00:00,10.5,7.19,10.19,9.7,266.0
2022-02-03 11:00:00,10.5,7.2,10.23,9.8,268.6
2022-02-03 12:00:00,10.4,7.21,10.26,10.3,276.4
2022-02-03 13:00:00,10.4,7.22,10.3,10.3,276.5
2022-02-03 14:00:00,10.5,7.2,10.24,10.1,270.0
2022-02-03 15:00:00,10.7,7.2,10.21,9.4,262.1
2022-02-03 16:00:00,10.8,7.19,10.16,9.5,256.8
2022-02-03 17:00:00,10.1,7.21,10.41,14.4,291.9
2022-02-03 18:00:00,10.0,7.19,10.33,12.6,293.4
2022-02-03 19:00:00,10.0,7.19,10.19,11.7,294.3
2022-02-03 20:00:00,10.1,7.2,10.23,10.6,290.6
2022-02-03 21:00:00,10.3,7.19,10.22,9.6,281.1
2022-02-03 22:00:00,10.2,7.2,10.29,10.7,283.6
2022-02-03 23:00:00,10.1,7.2,10.34,10.9,290.7
2022-02-04 00:00:00,10.1,7.19,10.36,10.7,292.2
2022-02-04 01:00:00,10.0,7.18,10.4,10.9,293.9
2022-02-04 02:00:00,10.0,7.18,10.4,11.0,293.3
2022-02-04 03:00:00,10.1,7.18,10.34,10.6,286.7
2022-02-04 04:00:00,10.4,7.18,10.22,9.4,275.1
2022-02-04 05:00:00,10.4,7.18,10.23,9.5,272.9
2022-02-04 06:00:00,10.2,7.18,10.24,11.2,280.0
2022-02-04 07:00:00,10.0,7.18,10.29,11.5,288.5
2022-02-04 08:00:00,10.1,7.17,10.26,10.2,285.0
2022-02-04 09:00:00,10.2,7.18,10.18,10.2,279.7
2022-02-04 10:00:00,10.3,7.18,10.17,9.9,278.9
2022-02-04 11:00:00,10.3,7.18,10.2,9.8,278.4
2022-02-04 12:00:00,10.3,7.18,10.22,9.7,285.4
2022-02-04 13:00:00,10.2,7.18,10.31,10.1,292.5
2022-02-04 14:00:00,10.3,7.17,10.28,9.9,287.1
2022-02-04 15:00:00,10.5,7.18,10.2,9.6,275.2
2022-02-04 16:00:00,10.5,7.18,10.2,8.9,278.4
2022-02-04 17:00:00,10.6,7.18,10.21,8.8,273.2
2022-02-04 18:00:00,10.2,7.19,10.39,15.2,300.2
2022-02-04 19:00:00,10.1,7.2,10.44,11.7,308.0
